price,beds,bath,propertysqft,borough,property_category,type,sublocality_ext,postcode,state_ext,latitude,longitude,price_per_sqft
309000,2,1.0,862.0,Parkchester,building,condo,the bronx,10462,new york,40.8385018,-73.86211,358.46867749419954
1250000,6,3.0,3496.0,Brooklyn,building,multi-family home,brooklyn,11236,new york,40.6405629,-73.9073462,357.55148741418765
2099000,5,4.0,3200.0,Brooklyn,building,townhouse,brooklyn,11230,new york,40.6328573,-73.9632363,655.9375
3795000,3,3.0,1981.0,Manhattan,building.residential,condo,manhattan,10065,new york,40.7630942,-73.9649721,1915.6991418475518
3275000,3,3.0,2184.207862,Manhattan,building,co-op,manhattan,10028,new york,40.779101,-73.961095,1499.3994193396964
3795000,3,3.0,2184.207862,Manhattan,commercial.health_and_beauty.cosmetics,co-op,manhattan,10021,new york,40.7719215,-73.9650839,1737.4719988989764
4150000,5,4.0,2184.207862,New York,building,co-op,manhattan,10023,new york,40.7807845,-73.979261,1900.0023176365619
1249949,4,4.0,2720.0,Staten Island,building.residential,house,staten island,10307,new york,40.5107574,-74.239192,459.54007352941176
649999,5,3.0,2052.0,Staten Island,building,contingent,staten island,10304,new york,40.6317585,-74.0785358,316.7636452241715
780000,3,1.0,2184.207862,Prospect Heights,building,condo,brooklyn,11238,new york,40.6807067,-73.96822,357.10886933892004
1075000,2,2.0,1144.0,Bushwick,building,condo,brooklyn,11221,new york,40.6912454,-73.9154184,939.6853146853147
345000,2,1.0,2184.207862,Flushing,,co-op,rego park,11374,new york,40.7233159,-73.858254,157.95199989990695
365000,2,1.0,2184.207862,Queens,building,co-op,queens,11427,new york,40.7316971,-73.7409842,167.10863757526388
750000,1,1.0,592.0,Williamsburg,building,condo,brooklyn,11211,new york,40.7120018,-73.9453832,1266.8918918918919
1850000,2,2.0,1322.0,Manhattan,building.commercial,condo,manhattan,10004,new york,40.7060214,-74.0117866,1399.3948562783662
1288000,3,2.3738608579684373,1692.0,Brooklyn,building,house,brooklyn,11214,new york,40.6091787,-73.993115,761.2293144208038
5250000,3,3.0,2950.0,Manhattan,building.commercial,condo,manhattan,10022,new york,40.760525,-73.972787,1779.6610169491526
769000,4,3.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11236,new york,40.6426509,-73.8958975,352.07271861747375
925000,3,2.0,2184.207862,Queens,building,pending,queens,11379,new york,40.7223571,-73.8834031,423.49449248525775
500000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10019,new york,40.7667403,-73.9855052,228.91594188392313
625000,1,1.0,2184.207862,Manhattan,building,pending,manhattan,10014,new york,40.7362044,-74.0047875,286.14492735490387
1375000,8,3.0,3039.0,The Bronx,building,multi-family home,the bronx,10454,new york,40.8019854,-73.9144974,452.45146429746626
270000,2,1.0,700.0,Astoria,building,co-op,queens,11105,new york,40.7769221,-73.9073482,385.7142857142857
1273000,3,3.0,2184.207862,Queens,building,multi-family home,queens,11377,new york,40.7503477,-73.9019836,582.8199880364682
15000000,6,8.0,2184.207862,Manhattan,,co-op,manhattan,10075,new york,40.7753111,-73.9603272,6867.478256517694
3585000,3,3.0,2237.0,Manhattan,building.residential,co-op,manhattan,10023,new york,40.7803967,-73.9864464,1602.5927581582478
749999,9,3.0,2184.207862,The Bronx,building,house,the bronx,10458,new york,40.8595463,-73.8956582,343.3734549940009
499000,3,2.0,1024.0,Staten Island,building,house,staten island,10306,new york,40.5757598,-74.0943577,487.3046875
5000000,3,3.0,1845.0,Manhattan,building,multi-family home,manhattan,10012,new york,40.7293399,-73.9998507,2710.027100271003
1495000,6,2.0,2184.207862,Queens,building,townhouse,queens,11103,new york,40.7658641,-73.9158892,684.4586662329301
2995000,2,2.0,1784.0,Manhattan,building,condo,manhattan,10022,new york,40.762394,-73.9739039,1678.8116591928251
1995000,2,2.0,2184.207862,Manhattan,,co-op,manhattan,10028,new york,40.7793278,-73.9615999,913.3746081168532
159999,1,1.0,650.0,Mount Eden,,co-op,the bronx,10452,new york,40.8412247,-73.9216103,246.1523076923077
758000,4,2.0,1216.0,Brooklyn,building,house,brooklyn,11210,new york,40.6318515,-73.9382094,623.3552631578947
599999,2,2.0,1048.0,The Bronx,building,house,the bronx,10469,new york,40.8648218,-73.8430463,572.5181297709923
749000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10128,new york,40.782693,-73.9517106,342.9160809421168
2100000,8,4.0,3750.0,Brooklyn,building,multi-family home,brooklyn,11221,new york,40.6885485,-73.9192355,560.0
32000000,4,6.0,2184.207862,New York,,co-op,manhattan,10021,new york,40.7745478,-73.9651644,14650.62028057108
620000,3,2.0,1280.0,Queens,building.residential,house,queens,11436,new york,40.6837376,-73.7967497,484.375
849000,3,2.0,1890.0,The Bronx,building,house,the bronx,10472,new york,40.8292519,-73.855841,449.2063492063492
3250000,3,3.0,2610.0,Manhattan,building,co-op,manhattan,10065,new york,40.7647756,-73.9679827,1245.2107279693487
338000,2,1.0,2184.207862,Flushing,building,co-op,queens,11367,new york,40.7272797,-73.8163427,154.747176713532
3400000,3,8.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11238,new york,40.6729971,-73.9592414,1556.6284048106772
2300000,6,4.0,3850.0,Brooklyn,building,house,brooklyn,11221,new york,40.6897465,-73.9379631,597.4025974025974
975000,2,1.0,2184.207862,Manhattan,,co-op,upper west side,10025,new york,40.7997797,-73.9713866,446.3860866736501
879000,4,3.0,2184.207862,Queens,building,multi-family home,queens,11421,new york,40.6894907,-73.8640398,402.4342258319368
749999,3,3.0,1602.0,Bergen Beach,building,condo,brooklyn,11234,new york,40.625366,-73.908929,468.1641697877653
639000,3,1.0,1050.0,Jackson Heights,,co-op,queens,11372,new york,40.749516,-73.8822296,608.5714285714286
1698888,10,6.0,3025.0,Queens,building,multi-family home,queens county,11355,new york,40.7602485,-73.8124754,561.6158677685951
1180000,4,3.0,1528.0,Brooklyn,building,multi-family home,brooklyn,11204,new york,40.6204591,-73.9928625,772.2513089005236
499000,3,2.0,1890.0,Staten Island,building,townhouse,staten island,10310,new york,40.630181,-74.1228208,264.021164021164
799000,1,1.0,2184.207862,Manhattan,commercial;service.cleaning.dry_cleaning,condo,manhattan,10016,new york,40.7484135,-73.9731998,365.80767513050915
600000,1,1.0,750.0,Manhattan,building,co-op,manhattan,10025,new york,40.7986646,-73.9678976,800.0
699000,4,2.0,2184.207862,Queens,building,multi-family home,queens,11436,new york,40.6762104,-73.8013544,320.0244867537245
1578000,5,3.0,2184.207862,Queens,building.residential,house,queens,11366,new york,40.7262631,-73.7937601,722.4587125856614
849000,4,3.0,2184.207862,Queens,building,house,queens,11001,new york,40.7314866,-73.7083076,388.69926931890143
4275000,2,2.0,2184.207862,Manhattan,building,condo,manhattan,10019,new york,40.765738,-73.9770652,1957.2313031075425
489000,7,3.0,2500.0,The Bronx,,house,wakefield,10470,new york,40.9000223,-73.8557587,195.6
6700000,3,3.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10024,new york,40.7882884,-73.9674607,3067.4736212445696
10750000,10,10.0,6532.0,New York,building,townhouse,manhattan,10011,new york,40.7385972,-73.9951773,1645.7440293937539
520000,1,1.0,730.0,Manhattan,,co-op,manhattan,10021,new york,40.7685551,-73.9522955,712.3287671232877
715000,1,1.0,2184.207862,Manhattan,,co-op,manhattan,10011,new york,40.7384289,-73.9956975,327.34979689401007
689000,1,1.0,1000.0,Manhattan,building,co-op,manhattan,10022,new york,40.7548672,-73.964448,689.0
5750000,3,3.0,3700.0,New York County,building,condo,manhattan,10002,new york,40.7231518,-73.9927218,1554.054054054054
885000,1,1.0,2184.207862,Manhattan,,co-op,midtown east,10022,new york,40.7600656,-73.9664566,405.1812171345439
899000,4,2.0,1400.0,Flushing,building,house,queens,11368,new york,40.7421716,-73.8582741,642.1428571428571
1250000,2,3.0,2184.207862,Manhattan,building,co-op,manhattan,10010,new york,40.7374872,-73.9833473,572.2898547098077
580000,1,2.3738608579684373,2184.207862,Queens,building,condo,queens,11356,new york,40.7841619,-73.8570221,265.54249258535083
1825000,3,2.0,1500.0,Manhattan,,co-op,manhattan,10023,new york,40.781741,-73.9834162,1216.6666666666667
249000,1,1.0,700.0,Douglaston,building,pending,queens,11362,new york,40.7576008,-73.7355418,355.7142857142857
1175000,7,2.3738608579684373,2184.207862,Brooklyn,building,house,brooklyn,11234,new york,40.6260389,-73.9106991,537.9524634272193
232000,1,1.0,750.0,East Elmhurst,building,co-op,queens,11369,new york,40.7583699,-73.87924,309.3333333333333
1100000,2,1.0,988.0,Manhattan,building,condo,manhattan,10025,new york,40.7981209,-73.9726033,1113.3603238866397
1695000,6,4.0,2184.207862,Queens,building,multi-family home,queens,11105,new york,40.7811121,-73.9154299,776.0250429864993
1690000,7,7.0,4600.0,Queens,building,multi-family home,queens,11368,new york,40.7407623,-73.8521478,367.39130434782606
849999,4,2.0,2217.0,Brooklyn,building,multi-family home,brooklyn,11203,new york,40.6405612,-73.9333874,383.4005412719892
1695000,3,2.0,1827.0,Crown Heights,building,condo,brooklyn,11238,new york,40.6745841,-73.9623868,927.7504105090312
3900000,4,4.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11238,new york,40.6869395,-73.9698033,1785.5443466946003
669000,2,1.0,2675.0,Staten Island,building,multi-family home,staten island,10302,new york,40.6330311,-74.1301207,250.09345794392524
1900000,14,6.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11233,new york,40.6696983,-73.9181397,869.8805791589078
875000,1,1.0,2184.207862,Manhattan,,co-op,manhattan,10012,new york,40.7267155,-73.9958775,400.6028982968654
489000,3,1.0,2184.207862,Manhattan,building,co-op,manhattan,10029,new york,40.7877526,-73.9547413,223.8797911624768
2800000,3,2.0,1687.0,Manhattan,building.residential,condo,manhattan,10027,new york,40.8115505,-73.959759,1659.7510373443984
949000,2,1.0,2184.207862,Manhattan,building.residential,pending,manhattan,10027,new york,40.8089034,-73.965519,434.4824576956861
675000,3,2.3738608579684373,2184.207862,Brooklyn,,land,brighton beach,11235,new york,40.580329,-73.963661,309.0365215432962
459000,1,1.0,548.0,Brighton Beach,building.residential,condo,brooklyn,11235,new york,40.5786264,-73.9626111,837.5912408759124
899000,2,1.0,2184.207862,Manhattan,,co-op,kips bay,10016,new york,40.7412239,-73.9813712,411.59086350729376
13650000,6,2.0,6800.0,New York,building.parking,townhouse,manhattan,10021,new york,40.7704277,-73.9609013,2007.3529411764705
21000000,5,2.3738608579684373,2184.207862,Manhattan,,co-op,manhattan,10021,new york,40.7704869,-73.9648893,9614.469559124771
4995000,3,4.0,1960.0,Manhattan,building.residential,condo,manhattan,10019,new york,40.7655919,-73.9766034,2548.469387755102
2250000,3,1.0,1710.0,Manhattan,,condo,tribeca,10013,new york,40.7228727,-74.0083077,1315.7894736842106
989000,3,1.0,930.0,Greenpoint,,condo,greenpoint,11222,new york,40.7259961,-73.9393987,1063.4408602150538
309999,1,1.0,650.0,Woodside,,co-op,astoria,11377,new york,40.7589055,-73.9064463,476.9215384615385
4880000,3,3.0,2130.0,Manhattan,building.accommodation,condo,manhattan,10018,new york,40.7500989,-73.9838104,2291.0798122065726
600000,1,1.0,830.0,Queens,,condo,queens,11355,new york,40.7553537,-73.8319271,722.8915662650602
5400000,3,4.0,2515.0,New York,building.residential,condo,manhattan,10022,new york,40.7577445,-73.9660563,2147.117296222664
240000,1,1.0,750.0,Forest Hills,building,co-op,queens,11375,new york,40.7314663,-73.8527035,320.0
1790000,4,5.0,2736.0,Queens,building,townhouse,queens county,11101,new york,40.7560084,-73.9423437,654.2397660818714
225000,1,1.0,622.0,Gravesend,,co-op,gravesend,11223,new york,40.6022749,-73.9711068,361.7363344051447
1299000,6,2.3738608579684373,3733.0,Staten Island,building,multi-family home,staten island,10310,new york,40.6298438,-74.1233871,347.97749799089206
1625000,1,2.0,995.0,Manhattan,building,condo,manhattan,10024,new york,40.7842031,-73.9816026,1633.1658291457286
420000,3,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10016,new york,40.7466605,-73.9758035,192.28939118249542
385000,2,1.0,910.0,Midland Beach,,condo,staten island,10306,new york,40.5795495,-74.1077209,423.0769230769231
2720000,8,4.0,2184.207862,Queens,building,multi-family home,queens,11385,new york,40.6999123,-73.9032008,1245.3027238485417
1396000,4,4.0,2444.0,Staten Island,building,house,staten island,10306,new york,40.5664524,-74.1051158,571.1947626841244
1195000,3,3.0,2400.0,Brooklyn,building,multi-family home,brooklyn,11234,new york,40.6332797,-73.9249485,497.9166666666667
620000,3,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10023,new york,40.7740567,-73.9780672,283.85576793606464
300000,3,1.0,2184.207862,Manhattan,building,co-op,manhattan,10075,new york,40.7728867,-73.9575288,137.34956513035388
539000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10022,new york,40.7562471,-73.9625705,246.7713853508691
599000,1,2.0,1025.0,New York,building,co-op,manhattan,10028,new york,40.7754939,-73.9466592,584.390243902439
650000,1,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10033,new york,40.8532882,-73.939814,297.59072444910004
5600000,5,4.0,3200.0,Manhattan,healthcare.clinic_or_praxis,co-op,manhattan,10028,new york,40.7781265,-73.9579786,1750.0
700000,1,1.0,500.0,New York,,pending,greenwich village,10003,new york,40.7304336,-73.9946441,1400.0
469000,3,2.0,1352.0,Staten Island,building.residential,contingent,staten island,10303,new york,40.6241938,-74.1500827,346.8934911242604
1950000,2,2.0,2184.207862,Manhattan,,co-op,greenwich village,10011,new york,40.7319226,-73.9968197,892.7721733473002
729888,2,2.0,1600.0,Whitestone,building,co-op,queens,11357,new york,40.7944231,-73.796598,456.18
2225000,7,5.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11221,new york,40.6992565,-73.9227784,1018.6759413834578
890000,6,5.0,2184.207862,The Bronx,building,multi-family home,the bronx,10468,new york,40.8610016,-73.9014141,407.4703765533831
949000,4,2.0,2172.0,Brooklyn,building,house,brooklyn,11234,new york,40.6142439,-73.9015473,436.9244935543278
650000,3,2.0,1500.0,Staten Island,building.residential,house,staten island,10306,new york,40.5659163,-74.1274652,433.3333333333333
16500000,5,6.0,5129.0,New York,building,townhouse,manhattan,10065,new york,40.7641404,-73.9673899,3217.001364788458
579999,3,2.0,1152.0,Staten Island,building,house,staten island,10304,new york,40.6219834,-74.073006,503.4713541666667
1499000,3,2.3738608579684373,2184.207862,Mill Basin,building.residential,land,brooklyn,11234,new york,40.6074231,-73.9078973,686.2899937680015
1250000,2,2.0,1500.0,Manhattan,building,co-op,manhattan,10065,new york,40.7651694,-73.9667031,833.3333333333334
550000,1,1.0,712.0,Flushing,,condo,woodside,11377,new york,40.7472923,-73.902194,772.4719101123595
2599000,3,6.0,4662.0,Brooklyn,building.residential,multi-family home,brooklyn,11221,new york,40.6883929,-73.9273243,557.4860574860575
840000,3,2.0,1675.0,The Bronx,building,house,the bronx,10469,new york,40.8611137,-73.8439969,501.4925373134328
2800000,2,2.0,2184.207862,Manhattan,,co-op,upper east side,10021,new york,40.7734427,-73.9647171,1281.9292745499695
699000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10023,new york,40.7780341,-73.9838802,320.0244867537245
4995000,3,4.0,2184.207862,New York,building.residential,co-op,manhattan,10021,new york,40.771712,-73.9666841,2286.870259420392
2800000,3,3.0,3341.0,Southside,building.residential,condo,brooklyn,11211,new york,40.7096014,-73.9682173,838.0724334031727
4100000,5,3.0,2184.207862,New York,building,townhouse,manhattan,10128,new york,40.783095,-73.95318,1877.1107234481694
725000,2,2.0,800.0,Flushing,,condo,elmhurst,11373,new york,40.7427705,-73.8727516,906.25
689000,4,2.0,2184.207862,Bronx County,,multi-family home,wakefield,10466,new york,40.8871714,-73.8506752,315.446167916046
595000,2,2.0,739.0,Flushing,building,condo,queens,11367,new york,40.72843,-73.81141,805.1420838971583
3200000,6,2.3738608579684373,4360.0,New York,building,multi-family home,manhattan,10031,new york,40.824532,-73.9455086,733.9449541284404
15990000,8,8.0,6000.0,Manhattan,building,townhouse,manhattan,10075,new york,40.7740611,-73.9582952,2665.0
2350000,2,2.0,1428.0,Manhattan,,condo,manhattan,10016,new york,40.7417244,-73.9835246,1645.6582633053222
705000,1,1.0,631.0,Long Island City,building.residential,condo,queens,11102,new york,40.771526,-73.933747,1117.2741679873218
599999,3,2.0,1800.0,Staten Island,building,townhouse,staten island,10305,new york,40.5916853,-74.0778219,333.3327777777778
488888,2,2.0,2184.207862,Flushing,building.residential,co-op,queens,11355,new york,40.7560103,-73.8249483,223.82851399149482
600000,2,2.0,2184.207862,Manhattan,building,co-op,manhattan,10035,new york,40.8014385,-73.9434676,274.69913026070776
1300000,2,2.0,1125.0,Brooklyn,building,condo,brooklyn,11205,new york,40.6936119,-73.9599302,1155.5555555555557
925000,4,4.0,1672.0,Staten Island,building.residential,pending,staten island,10312,new york,40.5522652,-74.1732406,553.2296650717703
1675000,2,2.0,1294.0,Manhattan,building,condo,manhattan,10065,new york,40.7631464,-73.9610896,1294.435857805255
499998,3,3.0,2184.207862,The Bronx,building,house,the bronx,10473,new york,40.8102178,-73.858745,228.91502622015557
1395000,2,2.0,1065.0,Long Island City,building.residential,condo,queens,11101,new york,40.7417206,-73.9554071,1309.8591549295775
1450000,1,2.0,1100.0,Manhattan,building.residential,co-op,manhattan,10010,new york,40.7388141,-73.9855043,1318.1818181818182
1488000,5,3.0,1920.0,Queens,building,multi-family home,queens,11377,new york,40.737193,-73.900139,775.0
